写真ファイル名,ambulance,bicycle,bus,cab,car,garbage truck,go-cart,go-carts,motorcycle,police car,truck
20240512_003200.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_003300.jpg,0,0,0,5,6,0,0,0,0,0,0
20240512_003400.jpg,0,0,0,5,4,0,0,0,0,0,0
20240512_003500.jpg,0,0,0,4,8,0,0,0,0,0,0
20240512_003600.jpg,0,0,0,6,2,0,0,0,1,0,0
20240512_003700.jpg,0,0,0,5,11,0,0,0,1,0,1
20240512_003800.jpg,0,0,0,4,6,0,0,0,0,0,0
20240512_003900.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_004000.jpg,0,0,0,5,4,0,0,0,0,0,0
20240512_004100.jpg,0,0,0,3,7,0,0,0,0,0,1
20240512_004200.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_004300.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_004400.jpg,0,0,0,6,1,0,0,0,1,0,0
20240512_004500.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_004600.jpg,0,0,0,4,2,0,0,0,0,0,1
20240512_004700.jpg,0,0,0,2,4,0,0,0,0,0,1
20240512_004800.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_004900.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_005000.jpg,0,0,0,3,1,0,0,0,0,0,0
20240512_005100.jpg,0,0,0,3,9,0,0,0,0,0,0
20240512_005200.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_005300.jpg,0,0,0,7,2,0,0,0,0,0,0
20240512_005400.jpg,0,0,0,5,0,0,0,0,0,0,0
20240512_005500.jpg,0,0,0,5,3,0,0,0,0,0,0
20240512_005600.jpg,0,0,0,3,5,0,0,0,0,0,1
20240512_005700.jpg,0,0,0,4,7,0,0,0,0,0,1
20240512_005800.jpg,0,0,0,1,6,0,0,0,0,0,0
20240512_005900.jpg,0,0,0,2,8,0,0,0,0,0,0
20240512_010000.jpg,0,0,0,1,10,0,0,0,0,0,0
20240512_010100.jpg,0,0,0,7,9,0,0,0,0,0,0
20240512_010200.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_010300.jpg,0,0,0,5,6,0,0,0,0,0,0
20240512_010400.jpg,0,0,0,6,7,0,0,0,0,0,0
20240512_010500.jpg,0,0,0,6,8,0,0,0,0,0,0
20240512_010600.jpg,0,0,0,5,3,0,0,0,1,0,0
20240512_010700.jpg,0,0,0,2,9,0,0,0,1,0,0
20240512_010800.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_010900.jpg,0,0,0,4,4,0,0,0,0,0,0
20240512_011000.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_011100.jpg,0,0,0,5,5,0,0,0,0,0,0
20240512_011200.jpg,0,0,0,4,4,0,0,0,0,0,0
20240512_011300.jpg,0,0,0,4,8,0,0,0,0,0,0
20240512_011400.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_011500.jpg,0,0,0,6,9,0,0,0,0,0,1
20240512_011600.jpg,0,0,0,6,5,0,0,0,0,0,0
20240512_011700.jpg,0,0,0,12,7,0,0,0,1,0,0
20240512_011800.jpg,0,0,0,9,6,0,0,0,0,0,0
20240512_011900.jpg,0,0,0,10,11,0,0,0,0,0,1
20240512_012000.jpg,0,0,0,5,4,0,0,0,0,0,0
20240512_012100.jpg,0,0,0,4,11,0,0,0,0,0,0
20240512_012200.jpg,0,0,0,5,4,0,0,0,0,0,0
20240512_012300.jpg,0,0,0,3,10,0,0,0,0,0,0
20240512_012400.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_012500.jpg,0,0,0,6,5,0,0,0,0,0,0
20240512_012600.jpg,0,0,0,8,8,0,0,0,0,0,0
20240512_012700.jpg,0,0,0,9,8,0,0,0,0,0,0
20240512_012800.jpg,0,0,0,4,3,0,0,0,0,0,0
20240512_012900.jpg,0,0,0,4,6,0,0,0,0,0,0
20240512_013000.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_013100.jpg,0,0,0,3,7,0,0,0,0,0,0
20240512_013200.jpg,0,0,0,5,3,0,0,0,0,0,0
20240512_013300.jpg,0,0,0,7,7,0,0,0,0,0,0
20240512_013400.jpg,0,0,0,6,3,0,0,0,0,0,0
20240512_013500.jpg,0,0,0,3,6,0,0,0,0,0,0
20240512_013600.jpg,0,0,0,5,4,0,0,0,0,0,0
20240512_013700.jpg,0,0,0,8,8,0,0,0,0,0,0
20240512_013800.jpg,0,0,0,5,4,0,0,0,0,0,0
20240512_013900.jpg,0,0,0,3,6,0,0,0,0,0,0
20240512_014000.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_014100.jpg,0,0,0,3,11,0,0,0,0,0,0
20240512_014200.jpg,0,0,0,5,7,0,0,0,1,0,0
20240512_014300.jpg,0,0,0,4,7,0,0,0,0,0,0
20240512_014400.jpg,0,0,0,4,3,0,0,0,0,0,0
20240512_014500.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_014600.jpg,0,0,0,4,4,0,0,0,0,0,0
20240512_014700.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_014800.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_014900.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_015000.jpg,0,0,0,0,5,0,0,0,1,0,0
20240512_015100.jpg,0,0,0,2,7,0,0,0,0,0,0
20240512_015200.jpg,0,0,0,5,3,0,0,0,0,0,0
20240512_015300.jpg,0,0,0,2,6,0,0,0,0,0,0
20240512_015400.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_015500.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_015600.jpg,0,0,0,4,7,0,0,0,0,0,0
20240512_015700.jpg,0,0,0,2,7,0,0,0,0,0,0
20240512_015800.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_015900.jpg,0,0,0,7,6,0,0,0,0,0,0
20240512_020000.jpg,0,0,0,3,6,0,0,0,0,0,0
20240512_020100.jpg,0,0,0,5,9,0,0,0,0,0,0
20240512_020200.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_020300.jpg,0,0,0,4,8,0,0,0,1,0,0
20240512_020400.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_020500.jpg,0,0,0,2,6,0,0,0,0,0,0
20240512_020600.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_020700.jpg,0,0,0,1,7,0,0,0,0,0,0
20240512_020800.jpg,0,0,0,1,3,0,0,0,0,0,1
20240512_020900.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_021000.jpg,0,0,0,4,2,0,0,0,0,0,0
20240512_021100.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_021200.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_021300.jpg,0,0,0,4,3,0,0,0,0,0,0
20240512_021400.jpg,0,0,0,3,6,0,0,0,0,0,0
20240512_021500.jpg,0,0,0,7,6,0,0,0,0,0,0
20240512_021600.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_021700.jpg,0,0,0,2,6,0,0,0,0,0,0
20240512_021800.jpg,0,0,0,3,5,0,0,0,1,0,0
20240512_021900.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_022000.jpg,0,0,0,4,4,0,0,0,0,0,0
20240512_022100.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_022200.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_022300.jpg,0,0,0,3,5,0,0,0,0,0,0
20240512_022400.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_022500.jpg,0,0,0,3,1,0,0,0,0,0,0
20240512_022600.jpg,0,0,0,5,3,0,0,0,2,0,0
20240512_022700.jpg,0,0,0,4,4,0,0,0,0,0,0
20240512_022800.jpg,0,1,0,4,3,0,0,0,0,0,0
20240512_022900.jpg,0,0,0,1,5,0,0,0,0,0,0
20240512_023000.jpg,0,0,0,2,0,0,0,0,0,0,0
20240512_023100.jpg,0,0,0,1,6,0,0,0,0,0,0
20240512_023200.jpg,0,0,0,4,0,0,0,0,0,0,0
20240512_023300.jpg,0,0,0,4,6,0,0,0,0,0,0
20240512_023400.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_023500.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_023600.jpg,0,0,0,4,1,0,0,0,0,0,0
20240512_023700.jpg,0,0,0,5,1,0,0,0,0,0,0
20240512_023800.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_023900.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_024000.jpg,0,0,0,4,0,0,0,0,0,0,0
20240512_024100.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_024200.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_024300.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_024400.jpg,0,0,0,4,1,0,0,0,0,0,0
20240512_024500.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_024600.jpg,0,0,0,3,1,0,0,0,0,0,0
20240512_024700.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_024800.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_024900.jpg,0,0,0,0,3,0,0,0,0,0,0
20240512_025000.jpg,0,0,0,5,1,0,0,0,0,0,0
20240512_025100.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_025200.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_025300.jpg,0,0,0,0,3,0,0,0,0,0,0
20240512_025400.jpg,0,0,0,1,4,0,0,0,0,0,0
20240512_025500.jpg,0,0,0,0,4,0,0,0,0,0,0
20240512_025600.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_025700.jpg,0,0,0,0,5,0,0,0,0,0,0
20240512_025800.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_025900.jpg,0,0,0,1,5,0,0,0,0,0,0
20240512_030000.jpg,0,0,0,3,1,0,0,0,0,0,0
20240512_030100.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_030200.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_030300.jpg,0,0,0,1,7,0,0,0,0,0,0
20240512_030400.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_030500.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_030600.jpg,0,0,0,3,2,0,0,0,0,0,0
20240512_030700.jpg,0,0,0,4,4,0,0,0,0,0,0
20240512_030800.jpg,0,0,0,4,1,0,0,0,0,0,0
20240512_030900.jpg,0,0,0,3,2,0,0,0,0,0,0
20240512_031000.jpg,0,0,0,4,2,0,0,0,0,0,1
20240512_031100.jpg,0,0,0,1,1,0,0,0,0,0,1
20240512_031200.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_031300.jpg,0,0,0,4,4,0,0,0,0,0,0
20240512_031400.jpg,0,0,0,3,0,0,0,0,0,0,0
20240512_031500.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_031600.jpg,0,0,0,3,0,0,0,0,0,0,0
20240512_031700.jpg,0,0,0,4,1,0,0,0,0,0,0
20240512_031800.jpg,0,0,0,4,6,0,0,0,0,0,0
20240512_031900.jpg,0,0,0,3,4,0,0,0,0,0,1
20240512_032000.jpg,0,0,0,3,1,0,0,0,0,0,0
20240512_032100.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_032200.jpg,0,0,0,3,2,0,0,0,0,0,0
20240512_032300.jpg,0,0,0,4,0,0,0,0,0,0,0
20240512_032400.jpg,0,0,0,7,1,0,0,0,0,0,0
20240512_032500.jpg,0,0,0,5,1,0,0,0,0,0,0
20240512_032600.jpg,0,0,0,5,1,0,0,0,0,0,0
20240512_032700.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_032800.jpg,0,0,0,3,2,0,0,0,0,0,0
20240512_032900.jpg,0,0,0,2,2,0,0,0,0,0,1
20240512_033000.jpg,0,0,0,4,1,0,0,0,0,0,0
20240512_033100.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_033200.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_033300.jpg,0,0,0,2,3,0,0,0,0,0,1
20240512_033400.jpg,0,0,0,4,1,0,0,0,1,0,0
20240512_033500.jpg,0,0,0,3,1,0,0,0,0,0,0
20240512_033600.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_033700.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_033800.jpg,0,0,0,6,2,0,0,0,0,0,0
20240512_033900.jpg,0,0,0,1,7,0,0,0,0,0,0
20240512_034000.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_034100.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_034200.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_034300.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_034400.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_034500.jpg,0,0,0,4,5,0,0,0,0,0,0
20240512_034600.jpg,0,0,0,4,2,0,0,0,0,0,1
20240512_034700.jpg,0,0,0,2,2,0,0,0,0,0,1
20240512_034800.jpg,0,0,0,7,0,0,0,0,0,0,1
20240512_034900.jpg,0,0,0,4,2,0,0,0,0,0,1
20240512_035000.jpg,0,0,0,3,2,0,0,0,0,0,1
20240512_035100.jpg,0,0,0,1,3,0,0,0,0,0,1
20240512_035200.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_035300.jpg,0,0,0,1,0,0,0,0,0,0,0
20240512_035400.jpg,0,0,0,2,0,0,0,0,0,0,0
20240512_035500.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_035600.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_035700.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_035800.jpg,0,0,0,1,1,0,0,0,1,0,0
20240512_035900.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_040000.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_040100.jpg,0,1,0,1,5,0,0,0,0,0,0
20240512_040200.jpg,0,0,0,0,1,0,0,0,0,0,0
20240512_040300.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_040400.jpg,0,0,0,3,2,0,0,0,0,0,0
20240512_040500.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_040600.jpg,0,0,0,6,0,0,0,0,0,0,0
20240512_040700.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_040800.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_040900.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_041000.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_041100.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_041200.jpg,0,0,2,1,3,0,0,0,0,0,0
20240512_041300.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_041400.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_041500.jpg,0,0,0,3,4,0,0,0,0,0,0
20240512_041600.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_041700.jpg,0,0,0,1,1,0,0,0,0,0,1
20240512_041800.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_041900.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_042000.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_042100.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_042200.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_042300.jpg,0,0,0,1,0,0,0,0,0,0,0
20240512_042400.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_042500.jpg,0,0,0,2,5,0,0,0,0,0,0
20240512_042600.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_042700.jpg,0,0,0,1,5,0,0,0,0,0,0
20240512_042800.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_042900.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_043000.jpg,0,0,0,1,5,0,0,0,0,0,0
20240512_043100.jpg,0,0,0,1,4,0,0,0,0,0,0
20240512_043200.jpg,0,0,0,0,5,0,0,0,0,0,1
20240512_043300.jpg,0,0,0,4,2,0,0,0,0,0,0
20240512_043400.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_043500.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_043600.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_043700.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_043800.jpg,0,0,0,0,3,0,0,0,0,0,0
20240512_043900.jpg,0,0,0,1,0,0,0,0,0,0,1
20240512_044000.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_044100.jpg,0,0,0,0,3,0,0,0,0,0,0
20240512_044200.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_044300.jpg,1,0,0,3,1,0,0,0,0,0,0
20240512_044400.jpg,1,0,0,3,2,0,0,0,0,0,0
20240512_044500.jpg,1,0,0,2,2,0,0,0,0,0,0
20240512_044600.jpg,1,0,0,2,4,0,0,0,0,0,0
20240512_044700.jpg,1,0,1,0,5,0,0,0,0,0,0
20240512_044800.jpg,1,0,1,1,4,0,0,0,0,0,0
20240512_044900.jpg,1,0,1,2,3,0,0,0,0,0,0
20240512_045000.jpg,1,0,1,4,1,0,0,0,0,0,0
20240512_045100.jpg,1,0,1,1,2,0,0,0,0,0,2
20240512_045200.jpg,1,0,1,2,5,0,0,0,0,0,0
20240512_045300.jpg,1,0,0,2,3,0,0,0,0,0,0
20240512_045400.jpg,1,0,0,2,2,0,0,0,0,0,0
20240512_045500.jpg,1,0,0,0,3,0,0,0,0,0,0
20240512_045600.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_045700.jpg,0,0,0,2,4,0,0,0,0,0,0
20240512_045800.jpg,0,0,0,0,2,0,0,0,0,1,0
20240512_045900.jpg,0,0,0,1,4,0,0,0,0,0,1
20240512_050000.jpg,0,0,0,2,1,0,0,0,0,0,1
20240512_050100.jpg,0,0,0,1,7,0,0,0,0,0,0
20240512_050200.jpg,0,0,0,4,3,0,0,0,0,0,0
20240512_050300.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_050400.jpg,0,0,0,1,4,0,0,0,0,0,0
20240512_050500.jpg,0,0,1,1,2,0,0,0,0,0,0
20240512_050600.jpg,0,0,0,2,3,0,0,0,0,0,0
20240512_050700.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_050800.jpg,0,0,0,2,2,0,0,0,1,0,0
20240512_050900.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_051000.jpg,0,0,0,0,4,0,0,0,0,0,0
20240512_051100.jpg,0,0,0,0,2,0,0,0,0,0,1
20240512_051200.jpg,0,0,0,0,2,0,0,0,0,0,1
20240512_051300.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_051400.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_051500.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_051600.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_051700.jpg,0,0,0,0,5,0,0,0,0,0,0
20240512_051800.jpg,0,0,0,0,4,0,0,0,0,0,0
20240512_051900.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_052000.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_052100.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_052200.jpg,0,0,0,2,2,0,0,0,0,0,1
20240512_052300.jpg,0,0,0,3,1,0,0,0,0,0,0
20240512_052400.jpg,0,0,0,2,2,0,0,0,0,0,1
20240512_052500.jpg,0,0,0,0,3,0,0,0,0,0,0
20240512_052600.jpg,0,0,0,1,2,0,0,0,0,0,1
20240512_052700.jpg,0,0,0,3,2,0,0,0,0,0,0
20240512_052800.jpg,0,1,0,2,1,0,0,0,0,0,0
20240512_052900.jpg,0,0,0,0,3,0,0,0,0,0,1
20240512_053000.jpg,0,1,0,3,3,0,0,0,1,0,0
20240512_053100.jpg,0,0,0,0,5,0,0,0,0,0,0
20240512_053200.jpg,0,0,0,0,4,0,0,0,0,0,0
20240512_053300.jpg,0,0,0,2,2,0,0,0,0,0,1
20240512_053400.jpg,0,0,0,1,2,0,0,0,0,0,1
20240512_053500.jpg,0,0,0,0,5,0,0,0,0,0,0
20240512_053600.jpg,0,1,0,0,5,0,0,0,0,0,0
20240512_053700.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_053800.jpg,0,0,0,1,2,0,0,0,1,0,0
20240512_053900.jpg,0,0,0,0,1,0,0,0,1,0,0
20240512_054000.jpg,0,0,0,0,1,0,0,0,0,0,0
20240512_054100.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_054200.jpg,0,0,0,2,1,0,0,0,1,0,0
20240512_054300.jpg,0,0,0,0,4,0,0,0,0,0,0
20240512_054400.jpg,0,0,0,1,2,0,0,0,1,0,0
20240512_054500.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_054600.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_054700.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_054800.jpg,0,0,0,0,1,0,0,0,0,0,0
20240512_054900.jpg,0,0,0,0,0,0,0,0,0,0,0
20240512_055000.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_055100.jpg,0,0,0,2,0,0,0,0,0,0,0
20240512_055200.jpg,0,0,0,3,0,0,0,0,0,0,0
20240512_055300.jpg,0,0,1,3,0,0,0,0,0,0,1
20240512_055400.jpg,0,0,1,1,0,0,0,0,0,0,1
20240512_055500.jpg,0,0,0,0,0,0,0,0,0,0,0
20240512_055600.jpg,0,0,0,2,0,0,0,0,0,0,0
20240512_055700.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_055800.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_055900.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_060000.jpg,0,0,0,3,3,0,0,0,0,0,0
20240512_060100.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_060200.jpg,0,0,0,0,1,0,0,0,0,0,0
20240512_060300.jpg,0,0,0,0,3,0,0,0,1,0,0
20240512_060400.jpg,0,0,0,2,0,0,0,0,0,0,0
20240512_060500.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_060600.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_060700.jpg,0,0,0,2,1,1,0,0,0,0,1
20240512_060800.jpg,0,0,0,0,0,0,0,0,0,0,0
20240512_060900.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_061000.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_061100.jpg,0,0,0,2,0,0,0,0,0,0,0
20240512_061200.jpg,0,1,0,0,0,0,0,0,2,0,0
20240512_061300.jpg,0,0,0,2,1,0,0,0,0,0,0
20240512_061400.jpg,0,0,0,1,0,0,0,0,0,0,0
20240512_061500.jpg,0,0,0,0,0,0,0,0,0,0,0
20240512_061600.jpg,0,0,0,2,0,0,0,0,0,0,1
20240512_061700.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_061800.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_061900.jpg,0,0,1,2,6,0,0,0,1,0,0
20240512_062000.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_062100.jpg,0,0,1,1,2,0,0,0,0,0,0
20240512_062200.jpg,0,0,1,0,3,0,0,0,0,0,0
20240512_062300.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_062400.jpg,0,0,0,0,2,0,0,0,0,0,1
20240512_062500.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_062600.jpg,0,0,1,2,2,0,0,0,0,0,0
20240512_062700.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_062800.jpg,0,0,0,2,0,0,0,0,0,0,0
20240512_062900.jpg,0,0,0,1,0,0,0,0,0,0,0
20240512_063000.jpg,0,1,1,0,2,0,0,0,0,0,0
20240512_063100.jpg,0,0,2,2,2,0,0,0,0,0,1
20240512_063200.jpg,0,0,1,0,1,0,0,0,0,0,1
20240512_063300.jpg,0,1,1,2,3,0,0,0,0,0,2
20240512_063400.jpg,0,0,0,0,1,0,0,0,0,0,0
20240512_063500.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_063600.jpg,0,0,0,0,5,0,0,0,0,0,0
20240512_063700.jpg,0,0,0,0,3,0,0,0,0,0,0
20240512_063800.jpg,0,0,0,1,2,0,0,0,0,0,0
20240512_063900.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_064000.jpg,0,0,2,0,5,0,0,0,0,0,1
20240512_064100.jpg,0,0,0,0,3,0,0,0,0,0,0
20240512_064200.jpg,0,0,0,1,3,0,0,0,0,0,0
20240512_064300.jpg,0,0,0,0,4,0,0,0,0,0,0
20240512_064400.jpg,0,0,0,2,2,0,0,0,0,0,0
20240512_064500.jpg,0,0,0,0,1,0,0,0,0,0,0
20240512_064600.jpg,0,0,0,1,1,0,0,0,0,0,0
20240512_064700.jpg,0,0,0,3,6,0,0,0,0,0,0
20240512_064800.jpg,0,0,0,0,0,0,0,0,0,0,1
20240512_064900.jpg,0,0,1,1,2,0,0,0,0,0,0
20240512_065000.jpg,0,0,2,1,2,0,0,0,0,0,1
20240512_065100.jpg,0,0,0,1,2,0,0,0,1,0,0
20240512_065200.jpg,0,0,0,0,2,0,0,0,1,0,0
20240512_065300.jpg,0,0,1,1,3,0,0,0,0,0,1
20240512_065400.jpg,0,0,2,1,3,0,0,0,0,0,2
20240512_065500.jpg,0,0,1,1,2,0,0,0,0,0,0
20240512_065600.jpg,0,0,0,3,2,0,0,0,0,0,1
20240512_065700.jpg,0,0,0,0,2,0,0,0,0,0,0
20240512_065800.jpg,0,1,0,1,2,0,0,0,0,0,0
20240512_065900.jpg,0,0,1,0,1,0,0,0,1,0,0
