写真ファイル名,ambulance,bicycle,bus,cab,car,garbage truck,go-cart,go-carts,motorcycle,police car,truck
20240513_024000.jpg,0,0,0,1,4,0,0,0,0,0,0
20240513_024100.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_024200.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_024300.jpg,0,0,0,4,0,0,0,0,0,0,0
20240513_024400.jpg,0,0,0,2,2,0,0,0,0,0,0
20240513_024500.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_024600.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_024700.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_024800.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_024900.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_025000.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_025100.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_025200.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_025300.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_025400.jpg,0,0,0,3,4,0,0,0,0,0,0
20240513_025500.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_025600.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_025700.jpg,0,0,0,4,2,0,0,0,0,0,0
20240513_025800.jpg,0,0,0,3,1,0,0,0,0,0,0
20240513_025900.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_030000.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_030100.jpg,0,0,0,3,1,0,0,0,0,0,0
20240513_030200.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_030300.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_030400.jpg,0,0,0,2,4,0,0,0,0,0,0
20240513_030500.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_030600.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_030700.jpg,0,0,0,2,2,0,0,0,0,0,0
20240513_030800.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_030900.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_031000.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_031100.jpg,0,0,0,3,1,0,0,0,0,0,0
20240513_031200.jpg,0,0,0,2,2,0,0,0,0,0,0
20240513_031300.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_031400.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_031500.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_031600.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_031700.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_031800.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_031900.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_032000.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_032100.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_032200.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_032300.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_032400.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_032500.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_032600.jpg,0,0,0,3,5,0,0,0,0,0,0
20240513_032700.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_032800.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_032900.jpg,0,0,0,1,3,0,0,0,0,0,0
20240513_033000.jpg,0,0,0,1,5,0,0,0,0,0,0
20240513_033100.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_033200.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_033300.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_033400.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_033500.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_033600.jpg,0,0,0,2,3,0,0,0,0,0,0
20240513_033700.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_033800.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_033900.jpg,0,0,0,3,0,0,0,0,0,0,0
20240513_034000.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_034100.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_034200.jpg,0,0,0,2,2,0,0,0,0,0,0
20240513_034300.jpg,0,0,0,2,2,0,0,0,0,0,0
20240513_034400.jpg,0,0,0,0,3,0,0,0,0,0,1
20240513_034500.jpg,0,0,0,1,3,0,0,0,0,0,0
20240513_034600.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_034700.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_034800.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_034900.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_035000.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_035100.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_035200.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_035300.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_035400.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_035500.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_035600.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_035700.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_035800.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_035900.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_040000.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_040100.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_040200.jpg,0,0,0,0,2,0,0,0,0,0,1
20240513_040300.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_040400.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_040500.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_040600.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_040700.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_040800.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_040900.jpg,0,0,0,0,0,0,0,0,1,0,1
20240513_041000.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_041100.jpg,0,0,0,3,3,0,0,0,0,0,0
20240513_041200.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_041300.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_041400.jpg,0,0,0,0,1,1,0,0,0,0,0
20240513_041500.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_041600.jpg,0,0,0,2,2,0,0,0,0,0,0
20240513_041700.jpg,0,0,0,1,1,0,0,0,1,0,0
20240513_041800.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_041900.jpg,0,0,0,2,1,0,0,0,0,0,0
20240513_042000.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_042100.jpg,0,0,0,1,0,0,0,0,0,0,1
20240513_042200.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_042300.jpg,0,0,0,1,1,0,0,0,0,0,1
20240513_042400.jpg,0,0,0,1,1,2,0,0,0,0,0
20240513_042500.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_042600.jpg,0,0,0,2,2,1,0,0,0,0,0
20240513_042700.jpg,0,0,0,2,1,0,0,0,0,0,1
20240513_042800.jpg,0,0,0,0,3,0,0,0,0,0,0
20240513_042900.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_043000.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_043100.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_043200.jpg,0,0,0,1,0,0,0,0,0,0,1
20240513_043300.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_043400.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_043500.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_043600.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_043700.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_043800.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_043900.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_044000.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_044100.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_044200.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_044300.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_044400.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_044500.jpg,0,1,0,0,0,0,0,0,0,0,0
20240513_044600.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_044700.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_044800.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_044900.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_045000.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_045100.jpg,0,0,0,0,0,0,0,0,0,0,1
20240513_045200.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_045300.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_045400.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_045500.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_045600.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_045700.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_045800.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_045900.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050000.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050100.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050200.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050300.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050400.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050500.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050600.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_050700.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_050800.jpg,0,0,0,1,0,0,0,0,1,0,0
20240513_050900.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_051000.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_051100.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_051200.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_051300.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_051400.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_051500.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_051600.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_051700.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_051800.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_051900.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_052000.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_052100.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_052200.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_052300.jpg,0,0,0,0,0,0,0,0,0,0,1
20240513_052400.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_052500.jpg,0,0,0,2,0,0,0,0,0,0,0
20240513_052600.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_052700.jpg,0,0,1,1,0,0,0,0,0,0,0
20240513_052800.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_052900.jpg,0,0,0,1,0,0,0,0,0,0,0
20240513_053000.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_053100.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_053200.jpg,0,0,0,2,0,0,0,0,0,0,1
20240513_053300.jpg,0,0,2,1,0,0,0,0,0,0,2
20240513_053400.jpg,0,0,0,0,0,1,0,0,0,0,0
20240513_053500.jpg,0,0,0,0,5,1,0,0,0,0,0
20240513_053600.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_053700.jpg,0,0,0,1,0,0,0,0,0,0,2
20240513_053800.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_053900.jpg,0,0,0,1,1,0,0,0,0,0,0
20240513_054000.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_054100.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_054200.jpg,0,0,0,0,3,0,0,0,0,0,0
20240513_054300.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_054400.jpg,0,0,0,0,3,0,0,0,0,0,0
20240513_054500.jpg,0,0,1,0,1,0,0,0,0,0,0
20240513_054600.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_054700.jpg,0,0,0,0,2,0,0,0,1,0,0
20240513_054800.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_054900.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_055000.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_055100.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_055200.jpg,0,0,0,0,1,0,0,0,0,0,0
20240513_055300.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_055400.jpg,0,0,1,0,2,0,0,0,0,0,0
20240513_055500.jpg,0,0,0,0,0,0,0,0,0,0,1
20240513_055600.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_055700.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_055800.jpg,0,0,1,0,2,0,0,0,0,0,0
20240513_055900.jpg,0,0,0,0,0,0,0,0,0,0,0
20240513_060000.jpg,0,0,0,0,2,0,0,0,0,0,1
20240513_060100.jpg,0,0,2,0,6,0,0,0,1,0,0
20240513_060200.jpg,0,0,2,0,2,0,0,0,0,0,1
20240513_060300.jpg,0,0,1,0,3,0,0,0,0,0,0
20240513_060400.jpg,0,0,1,0,0,0,0,0,0,0,0
20240513_060500.jpg,0,0,1,0,2,0,0,0,0,0,0
20240513_060600.jpg,0,0,1,0,6,0,0,0,0,0,0
20240513_060700.jpg,0,0,1,0,1,0,0,0,0,0,1
20240513_060800.jpg,0,0,1,0,3,0,0,0,0,0,1
20240513_060900.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_061000.jpg,0,0,0,0,1,0,0,0,0,0,2
20240513_061100.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_061200.jpg,0,0,0,0,1,0,0,0,0,0,2
20240513_061300.jpg,0,0,1,0,1,0,0,0,0,0,1
20240513_061400.jpg,0,0,0,0,0,0,0,0,0,0,2
20240513_061500.jpg,0,0,1,2,1,0,0,0,0,0,1
20240513_061600.jpg,0,0,1,1,0,0,0,0,0,0,0
20240513_061700.jpg,0,0,0,1,1,0,0,0,0,0,2
20240513_061800.jpg,0,0,1,0,2,0,0,0,0,0,1
20240513_061900.jpg,0,0,0,1,0,0,0,0,0,0,1
20240513_062000.jpg,0,0,1,1,1,0,0,0,0,0,1
20240513_062100.jpg,0,0,1,1,1,0,0,0,0,0,1
20240513_062200.jpg,0,0,0,0,6,0,0,0,0,0,1
20240513_062300.jpg,0,0,1,0,1,0,0,0,0,0,1
20240513_062400.jpg,0,0,0,0,1,0,0,0,0,0,1
20240513_062500.jpg,0,0,0,0,0,0,0,0,0,0,1
20240513_062600.jpg,0,0,0,0,2,0,0,0,0,0,1
20240513_062700.jpg,0,0,1,0,2,0,0,0,0,0,1
20240513_062800.jpg,0,0,1,0,0,0,0,0,0,0,0
20240513_062900.jpg,0,0,1,0,2,0,0,0,0,0,0
20240513_063000.jpg,0,0,1,0,2,0,0,0,0,0,1
20240513_063100.jpg,0,0,0,0,3,0,0,0,0,0,1
20240513_063200.jpg,0,0,0,0,2,0,0,0,0,0,0
20240513_063300.jpg,0,0,1,0,7,0,0,0,0,0,0
20240513_063400.jpg,0,0,3,0,8,0,0,0,0,0,0
20240513_063500.jpg,0,0,0,0,4,0,0,0,0,0,0
20240513_063600.jpg,0,0,0,1,5,1,0,0,0,0,0
20240513_063700.jpg,0,0,1,0,2,0,0,0,0,0,0
20240513_063800.jpg,0,0,1,0,3,0,0,0,0,0,2
20240513_063900.jpg,0,0,0,1,1,0,0,0,0,0,1
20240513_064000.jpg,0,0,0,1,3,0,0,0,0,0,0
20240513_064100.jpg,0,0,1,0,1,0,0,0,0,0,1
20240513_064200.jpg,0,0,2,0,2,0,0,0,0,0,2
20240513_064300.jpg,0,0,3,0,4,1,0,0,0,0,2
20240513_064400.jpg,0,0,5,0,4,0,0,0,0,0,1
20240513_064500.jpg,0,0,3,0,6,0,0,0,0,0,1
20240513_064600.jpg,0,0,3,0,5,0,0,0,0,0,0
20240513_064700.jpg,0,0,1,0,4,0,0,0,0,0,0
20240513_064800.jpg,0,0,0,1,2,0,0,0,0,0,0
20240513_064900.jpg,0,0,3,1,2,0,0,0,0,0,0
20240513_065000.jpg,0,0,3,1,2,0,0,0,0,0,1
20240513_065100.jpg,0,0,4,0,2,0,0,0,0,0,0
20240513_065200.jpg,0,0,3,0,4,0,0,0,0,0,0
20240513_065300.jpg,0,0,2,0,4,0,0,0,1,0,1
20240513_065400.jpg,0,0,1,0,5,0,0,0,0,0,0
20240513_065500.jpg,0,0,1,1,3,0,0,0,0,0,1
20240513_065600.jpg,0,0,1,1,2,0,0,0,0,0,0
20240513_065700.jpg,0,0,2,1,8,0,0,0,0,0,1
20240513_065800.jpg,0,0,1,0,1,0,0,0,0,0,0
20240513_065900.jpg,0,0,2,0,3,0,0,0,0,0,1
