                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.85617,                0.64836,                0.87413,                0.72143,                 0.6565,                0.70404,                0.51151,                0.75785,                0.55545,                0.86522,             0.00054814,             0.00054814,             0.00054814
                     20,                0.84862,                0.64153,                0.87254,                0.73725,                 0.6588,                0.67105,                0.46887,                0.73954,                 0.5677,                0.86006,             0.00054154,             0.00054154,             0.00054154
                     21,                 0.8458,                0.64209,                0.87245,                0.70526,                0.63151,                0.64601,                0.45313,                0.76574,                0.58593,                0.86741,             0.00053493,             0.00053493,             0.00053493
                     22,                0.85383,                0.63578,                0.87321,                0.73082,                0.60938,                0.65915,                0.47059,                0.75747,                0.57433,                0.86208,             0.00052833,             0.00052833,             0.00052833
                     23,                0.83731,                0.62045,                0.86913,                0.88331,                0.55822,                0.66054,                0.47253,                0.73127,                0.62905,                0.86162,             0.00052173,             0.00052173,             0.00052173
                     24,                0.85019,                0.63489,                0.87607,                0.70861,                 0.6749,                0.71256,                0.51593,                0.75577,                0.57162,                0.86367,             0.00051512,             0.00051512,             0.00051512
                     25,                 0.8197,                0.60876,                0.86327,                 0.7523,                0.65671,                0.71443,                0.50342,                0.75296,                0.59577,                0.86284,             0.00050852,             0.00050852,             0.00050852
                     26,                0.83894,                0.62488,                 0.8713,                0.69837,                0.65532,                0.67779,                0.48267,                0.73531,                0.60066,                0.86569,             0.00050192,             0.00050192,             0.00050192
                     27,                0.83922,                0.62117,                0.87021,                0.68795,                0.63806,                0.65221,                 0.4637,                0.75883,                0.58983,                0.87281,             0.00049531,             0.00049531,             0.00049531
                     28,                0.83231,                0.60768,                0.87319,                0.80771,                0.60377,                0.67206,                0.47869,                0.75105,                0.57571,                0.87089,             0.00048871,             0.00048871,             0.00048871
                     29,                0.81051,                0.59615,                0.86846,                0.76121,                0.67901,                0.71131,                0.51362,                0.73489,                0.58659,                0.86508,             0.00048211,             0.00048211,             0.00048211
                     30,                 0.8438,                0.61591,                0.86569,                0.74278,                0.68034,                0.72487,                0.52659,                0.76697,                0.63187,                0.87398,              0.0004755,              0.0004755,              0.0004755
                     31,                0.82488,                0.60465,                0.86878,                0.81894,                0.60387,                0.72359,                 0.5317,                0.72637,                0.62993,                0.86047,              0.0004689,              0.0004689,              0.0004689
                     32,                0.83663,                0.60814,                0.87599,                0.72714,                0.63617,                0.67566,                0.47538,                 0.7595,                0.61136,                0.86472,              0.0004623,              0.0004623,              0.0004623
                     33,                 0.8173,                0.59943,                0.87992,                0.75208,                0.62954,                0.67084,                0.47055,                0.75625,                0.61492,                0.87051,             0.00045569,             0.00045569,             0.00045569
                     34,                  0.839,                0.60886,                0.86568,                0.79347,                0.57734,                0.65991,                 0.4769,                0.76002,                0.59945,                0.86824,             0.00044909,             0.00044909,             0.00044909
                     35,                0.82513,                0.59018,                0.86684,                0.70801,                0.62316,                0.64368,                0.46126,                0.74775,                 0.6007,                0.86438,             0.00044249,             0.00044249,             0.00044249
                     36,                0.80375,                0.58933,                0.86007,                0.73244,                0.60606,                0.63704,                0.46293,                0.75835,                0.59985,                0.86428,             0.00043588,             0.00043588,             0.00043588
                     37,                0.80605,                0.57255,                0.86033,                0.79238,                0.65675,                0.69041,                0.47783,                0.74005,                0.59351,                0.85942,             0.00042928,             0.00042928,             0.00042928
                     38,                0.81002,                 0.5727,                0.86781,                 0.8571,                0.62716,                0.71707,                0.52019,                0.74455,                0.58764,                0.85936,             0.00042268,             0.00042268,             0.00042268
                     39,                0.79705,                 0.5691,                0.86565,                0.81852,                0.65051,                0.69222,                0.48923,                0.73636,                0.59594,                0.85992,             0.00041607,             0.00041607,             0.00041607
                     40,                0.81591,                0.57603,                0.87128,                 0.7401,                0.66836,                 0.6959,                 0.4979,                0.75115,                0.58822,                 0.8657,             0.00040947,             0.00040947,             0.00040947
                     41,                0.79369,                0.55911,                0.86349,                0.83826,                0.59359,                0.68803,                0.49332,                0.76833,                0.57616,                0.86777,             0.00040287,             0.00040287,             0.00040287
                     42,                0.80278,                0.56688,                0.86409,                0.82356,                0.60734,                0.69453,                0.48914,                0.74533,                0.59943,                 0.8624,             0.00039626,             0.00039626,             0.00039626
                     43,                0.79448,                 0.5597,                0.86652,                0.80978,                0.61255,                0.69887,                0.48729,                0.79768,                 0.6251,                 0.8753,             0.00038966,             0.00038966,             0.00038966
                     44,                0.79038,                0.55775,                0.86112,                0.80089,                0.60993,                 0.6905,                0.48246,                  0.788,                0.62113,                0.87235,             0.00038306,             0.00038306,             0.00038306
                     45,                0.79567,                0.55136,                0.86742,                0.85339,                0.61653,                0.67603,                0.48175,                 0.7483,                0.60702,                0.86151,             0.00037645,             0.00037645,             0.00037645
                     46,                0.79669,                0.55652,                0.86398,                0.74786,                0.60873,                0.66086,                0.49119,                0.74616,                0.58682,                0.86517,             0.00036985,             0.00036985,             0.00036985
                     47,                0.80454,                0.56385,                 0.8605,                0.72542,                0.65473,                0.69148,                0.49244,                0.75197,                0.58521,                0.86431,             0.00036325,             0.00036325,             0.00036325
                     48,                 0.7904,                0.54758,                0.85721,                0.81716,                0.62944,                0.70005,                0.49737,                0.75404,                0.59573,                0.86572,             0.00035664,             0.00035664,             0.00035664
                     49,                0.77959,                0.53988,                0.85431,                0.82608,                0.61963,                0.69713,                 0.5067,                0.75396,                0.58509,                0.86518,             0.00035004,             0.00035004,             0.00035004
                     50,                0.76698,                0.53011,                0.85457,                0.83718,                0.63752,                0.72084,                0.51971,                0.75561,                0.57826,                0.86757,             0.00034344,             0.00034344,             0.00034344
                     51,                0.78072,                0.54353,                0.86039,                0.81652,                0.66834,                0.69625,                0.49185,                 0.7543,                0.58671,                0.87085,             0.00033683,             0.00033683,             0.00033683
                     52,                0.76992,                0.53463,                0.85612,                0.76017,                0.63803,                0.67207,                0.48936,                0.74503,                0.60485,                 0.8714,             0.00033023,             0.00033023,             0.00033023
                     53,                0.77648,                0.53521,                0.85892,                0.81462,                0.55714,                0.68675,                0.48589,                0.76902,                0.58996,                0.87354,             0.00032363,             0.00032363,             0.00032363
                     54,                0.77309,                0.53065,                0.85807,                0.75514,                0.58864,                0.67448,                0.48886,                0.74816,                0.57494,                0.86805,             0.00031703,             0.00031703,             0.00031703
                     55,                0.76673,                0.53513,                0.84859,                 0.7801,                0.57387,                0.67398,                0.49913,                0.74536,                0.59234,                0.86739,             0.00031042,             0.00031042,             0.00031042
                     56,                0.76877,                0.52603,                0.85372,                0.81621,                0.56022,                0.66882,                0.48952,                0.77363,                0.58736,                0.87096,             0.00030382,             0.00030382,             0.00030382
                     57,                0.78037,                 0.5319,                0.86186,                0.81626,                0.61261,                0.68483,                0.47768,                0.75321,                0.62459,                0.86666,             0.00029722,             0.00029722,             0.00029722
                     58,                 0.7926,                0.54542,                0.86092,                0.83954,                0.59245,                0.68496,                0.49117,                0.76516,                0.59544,                0.86749,             0.00029061,             0.00029061,             0.00029061
                     59,                0.75502,                0.50917,                0.85138,                0.78215,                0.62314,                0.67511,                0.49029,                0.77464,                0.58154,                 0.8721,             0.00028401,             0.00028401,             0.00028401
                     60,                0.73764,                0.50072,                0.85063,                0.80285,                0.59229,                 0.6717,                 0.4772,                0.75661,                0.58345,                0.87004,             0.00027741,             0.00027741,             0.00027741
                     61,                0.74893,                0.51078,                0.85551,                0.83675,                 0.6023,                0.67829,                0.48886,                0.76517,                0.59173,                0.86986,              0.0002708,              0.0002708,              0.0002708
                     62,                0.73654,                0.50916,                0.84815,                0.81614,                0.60928,                0.66754,                 0.4784,                 0.7614,                0.57474,                0.87208,              0.0002642,              0.0002642,              0.0002642
                     63,                0.74106,                0.50488,                0.84722,                0.81532,                0.59701,                0.66566,                0.48198,                0.74605,                0.57884,                0.86813,              0.0002576,              0.0002576,              0.0002576
                     64,                0.75258,                0.50666,                0.85158,                0.86421,                0.60492,                0.69297,                0.50057,                0.76467,                0.57821,                0.86938,             0.00025099,             0.00025099,             0.00025099
                     65,                0.74835,                0.50728,                0.84814,                0.84515,                0.59419,                0.68639,                0.50504,                0.75199,                0.57111,                0.86747,             0.00024439,             0.00024439,             0.00024439
                     66,                0.74324,                0.51088,                0.85114,                0.83504,                0.59797,                0.68158,                0.48878,                0.75862,                0.59784,                0.87063,             0.00023779,             0.00023779,             0.00023779
                     67,                0.75725,                0.51411,                0.85789,                0.85316,                0.60319,                0.70163,                0.48961,                0.75331,                0.59131,                0.86844,             0.00023118,             0.00023118,             0.00023118
                     68,                0.73253,                0.49672,                0.84898,                0.76238,                0.66774,                0.70494,                0.50222,                0.77062,                0.57732,                 0.8715,             0.00022458,             0.00022458,             0.00022458
                     69,                0.72647,                 0.4983,                0.84861,                 0.7798,                0.61665,                 0.6982,                0.50876,                0.77027,                0.59319,                 0.8716,             0.00021798,             0.00021798,             0.00021798
                     70,                0.73827,                0.49264,                0.85063,                0.80714,                0.57979,                0.66377,                0.48273,                0.75625,                0.57647,                0.86767,             0.00021137,             0.00021137,             0.00021137
                     71,                0.73272,                0.48471,                0.84785,                0.80365,                0.58024,                0.66166,                0.48333,                0.76216,                0.57177,                0.86846,             0.00020477,             0.00020477,             0.00020477
                     72,                0.74059,                0.49169,                0.84775,                0.81106,                0.61835,                0.69461,                0.49454,                0.74517,                0.57326,                0.86702,             0.00019817,             0.00019817,             0.00019817
                     73,                0.72483,                0.49159,                0.84729,                0.88035,                0.56568,                0.69046,                  0.498,                0.75908,                0.58296,                0.87158,             0.00019156,             0.00019156,             0.00019156
                     74,                0.72152,                 0.4812,                0.84763,                0.88324,                0.55701,                0.68236,                 0.4884,                0.75935,                0.59718,                0.87219,             0.00018496,             0.00018496,             0.00018496
                     75,                0.71011,                0.48568,                0.85043,                0.81772,                0.55672,                0.65834,                0.48137,                0.76643,                0.59473,                0.87381,             0.00017836,             0.00017836,             0.00017836
                     76,                0.70803,                0.47908,                0.84834,                0.76084,                0.56621,                0.62559,                0.45369,                 0.7625,                 0.6053,                0.87307,             0.00017175,             0.00017175,             0.00017175
                     77,                0.72994,                0.48938,                0.84538,                0.88193,                0.55992,                0.67802,                0.49007,                 0.7507,                0.59541,                 0.8721,             0.00016515,             0.00016515,             0.00016515
                     78,                0.72122,                0.48037,                0.84121,                0.79969,                0.63662,                0.69769,                0.49258,                0.75409,                0.58369,                0.87131,             0.00015855,             0.00015855,             0.00015855
                     79,                0.71992,                0.48324,                 0.8474,                0.79793,                0.64426,                0.69701,                0.50137,                0.76326,                0.58275,                0.87011,             0.00015194,             0.00015194,             0.00015194
                     80,                0.72298,                0.46897,                0.84554,                0.78103,                0.58827,                0.67387,                0.48984,                0.74809,                0.57688,                0.86988,             0.00014534,             0.00014534,             0.00014534
                     81,                0.70674,                0.47208,                0.84133,                0.75908,                0.59854,                0.67129,                 0.4945,                0.76478,                0.57119,                0.87504,             0.00013874,             0.00013874,             0.00013874
                     82,                0.71274,                0.47741,                0.84433,                0.88933,                0.57281,                0.68823,                0.49326,                0.74865,                0.57455,                0.87131,             0.00013213,             0.00013213,             0.00013213
                     83,                0.69806,                0.46905,                0.84769,                0.89158,                0.58462,                 0.6845,                0.49013,                0.75077,                0.57689,                0.87373,             0.00012553,             0.00012553,             0.00012553
                     84,                0.69378,                0.46225,                0.84168,                0.84211,                0.56489,                0.66931,                0.48873,                0.74167,                0.57137,                0.87256,             0.00011893,             0.00011893,             0.00011893
                     85,                0.69909,                0.46593,                0.84405,                0.81794,                0.58234,                0.67128,                0.48368,                0.75121,                0.56029,                0.87489,             0.00011232,             0.00011232,             0.00011232
                     86,                 0.6997,                0.47266,                0.84375,                0.89701,                 0.5839,                0.68423,                0.48589,                0.75077,                0.56172,                 0.8745,             0.00010572,             0.00010572,             0.00010572
                     87,                0.69731,                0.46634,                0.84358,                0.81782,                0.61746,                0.68775,                0.49651,                0.74993,                0.55687,                0.87255,             9.9116e-05,             9.9116e-05,             9.9116e-05
                     88,                0.67732,                0.45447,                0.84063,                0.80931,                0.60948,                0.68797,                0.48955,                0.75027,                0.56544,                0.87223,             9.2513e-05,             9.2513e-05,             9.2513e-05
                     89,                0.68959,                 0.4659,                0.83938,                0.84937,                0.59071,                0.68701,                0.49079,                0.75824,                0.56365,                0.87462,              8.591e-05,              8.591e-05,              8.591e-05
                     90,                0.69142,                0.46397,                0.84394,                0.86156,                0.59514,                0.68717,                 0.4864,                0.74395,                0.55938,                0.87337,             7.9306e-05,             7.9306e-05,             7.9306e-05
                     91,                0.71129,                0.47841,                0.85104,                0.89744,                0.59276,                 0.6938,                 0.4844,                0.76804,                0.57044,                0.87442,             7.2703e-05,             7.2703e-05,             7.2703e-05
                     92,                0.68931,                0.45276,                0.84205,                0.88047,                0.59425,                0.67654,                0.47885,                 0.7634,                0.57518,                0.87391,               6.61e-05,               6.61e-05,               6.61e-05
                     93,                0.68741,                0.45553,                0.83762,                0.85679,                0.60246,                0.67763,                0.48167,                0.76512,                0.57219,                0.87453,             5.9496e-05,             5.9496e-05,             5.9496e-05
                     94,                0.66242,                0.43896,                0.83655,                0.87725,                0.60916,                0.68376,                0.49084,                0.77158,                0.57349,                0.87474,             5.2893e-05,             5.2893e-05,             5.2893e-05
                     95,                 0.6612,                0.44399,                0.82943,                 0.8871,                0.60807,                0.68895,                0.49046,                0.76942,                0.56853,                0.87476,              4.629e-05,              4.629e-05,              4.629e-05
                     96,                0.66137,                0.43333,                0.83655,                0.89372,                0.60323,                  0.697,                0.49317,                  0.768,                0.56607,                0.87472,             3.9687e-05,             3.9687e-05,             3.9687e-05
                     97,                0.65977,                0.43842,                0.83721,                0.89644,                0.60468,                0.69983,                0.49154,                0.76626,                0.56437,                0.87357,             3.3083e-05,             3.3083e-05,             3.3083e-05
                     98,                0.63764,                0.42252,                0.82927,                0.89391,                 0.6033,                0.69512,                0.48909,                0.76151,                0.56227,                0.87148,              2.648e-05,              2.648e-05,              2.648e-05
                     99,                 0.6437,                0.42349,                0.83742,                0.89026,                0.59653,                0.68825,                0.48638,                0.76041,                 0.5597,                0.87128,             1.9877e-05,             1.9877e-05,             1.9877e-05
                    100,                0.64601,                0.42758,                0.83582,                0.88492,                0.59902,                0.68959,                 0.4871,                0.76006,                0.56312,                0.87095,             1.3273e-05,             1.3273e-05,             1.3273e-05
