                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     22,                0.98461,                0.98779,                0.90599,                  0.681,                0.43586,                0.48226,                0.32892,                0.90355,                 1.0071,                 0.8965,             0.00052833,             0.00052833,             0.00052833
                     23,                0.95589,                0.98086,                0.89796,                 0.6502,                0.43527,                 0.4772,                0.34157,                0.88897,                0.91623,                0.89562,             0.00052173,             0.00052173,             0.00052173
                     24,                0.99306,                0.98054,                0.90931,                0.71109,                0.44805,                0.48124,                0.34332,                 0.8715,                0.90983,                0.89451,             0.00051512,             0.00051512,             0.00051512
                     25,                0.97977,                0.94269,                0.90858,                0.69894,                0.43357,                0.48782,                0.36079,                0.88929,                0.89227,                0.89724,             0.00050852,             0.00050852,             0.00050852
                     26,                0.98488,                0.94405,                0.90811,                0.80084,                 0.4347,                0.49157,                0.36198,                0.87159,                0.90132,                0.89433,             0.00050192,             0.00050192,             0.00050192
                     27,                0.95641,                0.90389,                0.89143,                0.74443,                0.43037,                0.50103,                0.37203,                0.89307,                0.88334,                0.89526,             0.00049531,             0.00049531,             0.00049531
                     28,                0.95918,                0.91555,                 0.8998,                0.87681,                0.41205,                0.50762,                 0.3748,                 0.8703,                0.86443,                0.89559,             0.00048871,             0.00048871,             0.00048871
                     29,                0.95129,                0.92781,                0.89184,                 0.8498,                0.42903,                0.51683,                0.37168,                0.84579,                0.84072,                0.89046,             0.00048211,             0.00048211,             0.00048211
                     30,                0.93211,                0.88659,                0.88999,                0.83756,                0.42596,                0.51618,                0.37635,                 0.8566,                 0.8796,                0.88984,              0.0004755,              0.0004755,              0.0004755
                     31,                0.93044,                0.86932,                0.89055,                0.85218,                0.41519,                0.50258,                 0.3542,                0.85748,                 0.8583,                0.88738,              0.0004689,              0.0004689,              0.0004689
                     32,                0.96143,                0.88974,                 0.8957,                0.69419,                0.44836,                0.50031,                0.35337,                0.88453,                0.90934,                0.88987,              0.0004623,              0.0004623,              0.0004623
                     33,                0.93536,                0.86817,                0.89762,                0.66748,                0.47035,                 0.5117,                0.36349,                 0.8739,                0.88363,                0.89013,             0.00045569,             0.00045569,             0.00045569
                     34,                0.92597,                 0.8756,                0.88708,                 0.6733,                0.46907,                0.53329,                0.37853,                0.85913,                0.83447,                0.89187,             0.00044909,             0.00044909,             0.00044909
                     35,                0.93146,                 0.8484,                0.88678,                0.70803,                0.45755,                0.52202,                0.38892,                0.83889,                0.85491,                0.88469,             0.00044249,             0.00044249,             0.00044249
                     36,                 0.9338,                0.82895,                0.88857,                 0.7079,                0.47344,                0.52047,                0.38338,                0.85325,                 0.8249,                0.88788,             0.00043588,             0.00043588,             0.00043588
                     37,                0.93724,                0.84563,                0.88713,                0.82653,                0.38853,                0.53355,                0.39501,                0.87582,                0.86464,                0.88631,             0.00042928,             0.00042928,             0.00042928
                     38,                0.89079,                0.82613,                0.88206,                 0.6667,                0.47323,                0.52208,                0.39106,                0.85967,                0.83782,                0.88769,             0.00042268,             0.00042268,             0.00042268
                     39,                0.90413,                0.80439,                0.88718,                0.82661,                0.44037,                 0.5373,                0.40497,                0.83957,                0.80717,                0.88485,             0.00041607,             0.00041607,             0.00041607
                     40,                0.89551,                0.78095,                0.88242,                0.72802,                 0.4613,                0.53788,                0.39998,                0.85358,                0.82263,                0.88704,             0.00040947,             0.00040947,             0.00040947
                     41,                0.91878,                0.82251,                0.88204,                0.73381,                0.45552,                0.52605,                0.39779,                0.86066,                0.84182,                0.89459,             0.00040287,             0.00040287,             0.00040287
                     42,                0.91214,                0.83551,                0.89314,                0.69844,                0.48062,                0.53428,                0.37562,                0.85825,                0.85915,                0.88805,             0.00039626,             0.00039626,             0.00039626
                     43,                0.88711,                0.80461,                0.88069,                0.70777,                0.48353,                0.52367,                0.38664,                0.85957,                0.82699,                0.88756,             0.00038966,             0.00038966,             0.00038966
                     44,                0.89811,                0.79416,                0.88341,                0.76225,                0.43987,                0.52278,                0.38304,                0.86339,                 0.8172,                 0.8875,             0.00038306,             0.00038306,             0.00038306
                     45,                0.89426,                0.78519,                0.88278,                0.72387,                0.49477,                0.53786,                0.37896,                0.86266,                0.86285,                0.88664,             0.00037645,             0.00037645,             0.00037645
                     46,                0.89175,                0.78316,                0.87605,                0.55533,                0.63188,                0.52565,                0.38188,                 0.8636,                 0.8461,                0.88704,             0.00036985,             0.00036985,             0.00036985
                     47,                0.89385,                0.76483,                0.88288,                0.70437,                0.46135,                0.51614,                0.35848,                0.86121,                0.82239,                0.89061,             0.00036325,             0.00036325,             0.00036325
                     48,                0.88687,                 0.7636,                0.87711,                0.73263,                0.45492,                0.53946,                0.40622,                0.85418,                0.83979,                0.88955,             0.00035664,             0.00035664,             0.00035664
                     49,                 0.8975,                 0.7598,                 0.8813,                0.73053,                0.47597,                  0.573,                0.43074,                0.84363,                0.81815,                0.88542,             0.00035004,             0.00035004,             0.00035004
                     50,                0.86062,                0.75241,                0.87438,                0.74703,                0.43904,                0.53246,                0.39138,                0.83552,                0.80991,                0.88436,             0.00034344,             0.00034344,             0.00034344
                     51,                0.86045,                0.72708,                 0.8806,                0.68763,                0.49532,                0.53782,                0.39254,                0.83914,                0.81118,                0.88661,             0.00033683,             0.00033683,             0.00033683
                     52,                0.87634,                0.72111,                0.87759,                0.69377,                0.48524,                0.53582,                 0.3925,                0.85209,                0.81509,                0.88567,             0.00033023,             0.00033023,             0.00033023
                     53,                0.89134,                0.72367,                 0.8752,                0.70794,                0.42491,                0.50659,                0.39221,                0.84494,                 0.8377,                0.88162,             0.00032363,             0.00032363,             0.00032363
                     54,                0.85113,                0.69831,                0.87464,                0.74109,                 0.4149,                0.51466,                0.38995,                0.83706,                0.78643,                0.88264,             0.00031703,             0.00031703,             0.00031703
                     55,                0.84557,                0.69201,                0.86992,                0.70781,                0.44749,                0.51849,                0.39627,                 0.8454,                 0.8457,                0.88321,             0.00031042,             0.00031042,             0.00031042
                     56,                0.86177,                0.70097,                0.87103,                0.70427,                0.45637,                 0.5354,                0.39845,                0.84796,                 0.8156,                0.88345,             0.00030382,             0.00030382,             0.00030382
                     57,                0.87034,                0.71678,                0.88054,                0.84248,                0.40385,                0.53855,                0.39656,                0.84336,                0.78807,                0.88402,             0.00029722,             0.00029722,             0.00029722
                     58,                0.85566,                0.68454,                0.87212,                0.70708,                0.47955,                0.53575,                0.39664,                0.84511,                 0.7873,                0.88193,             0.00029061,             0.00029061,             0.00029061
                     59,                0.83777,                0.68106,                0.86397,                0.74663,                0.44382,                0.53063,                 0.3979,                0.84781,                0.78221,                0.88265,             0.00028401,             0.00028401,             0.00028401
                     60,                0.83505,                0.67968,                0.87239,                0.75441,                0.41474,                0.52936,                0.39797,                0.84616,                0.78662,                0.88409,             0.00027741,             0.00027741,             0.00027741
                     61,                0.82429,                0.66826,                0.86552,                0.76722,                0.43235,                0.52906,                0.39359,                0.82371,                  0.803,                 0.8828,              0.0002708,              0.0002708,              0.0002708
                     62,                0.83031,                0.65785,                0.86522,                0.69344,                0.48579,                0.55487,                0.41056,                0.83792,                0.78223,                0.88265,              0.0002642,              0.0002642,              0.0002642
                     63,                0.81573,                0.65804,                0.86788,                0.56969,                0.62032,                0.54551,                0.39483,                0.83368,                0.77004,                 0.8809,              0.0002576,              0.0002576,              0.0002576
                     64,                0.82992,                0.66641,                0.86828,                0.58566,                0.59431,                0.54903,                0.39834,                 0.8462,                0.79629,                0.88396,             0.00025099,             0.00025099,             0.00025099
                     65,                0.84025,                0.66826,                 0.8648,                0.55892,                0.56846,                0.53327,                0.39669,                0.85348,                0.78389,                0.88364,             0.00024439,             0.00024439,             0.00024439
                     66,                 0.8331,                0.64935,                0.87064,                0.55533,                0.57318,                0.53316,                0.40261,                 0.8469,                0.78087,                0.88355,             0.00023779,             0.00023779,             0.00023779
                     67,                0.83265,                0.66327,                0.86691,                0.58403,                0.59306,                0.55432,                0.42125,                 0.8324,                0.77804,                0.87999,             0.00023118,             0.00023118,             0.00023118
                     68,                0.80801,                0.65349,                0.86883,                0.62785,                 0.5746,                0.55255,                0.40135,                0.84038,                0.80255,                0.88237,             0.00022458,             0.00022458,             0.00022458
                     69,                0.81001,                0.63656,                0.86574,                0.61761,                0.57017,                0.56073,                0.41526,                0.81224,                0.79891,                0.87714,             0.00021798,             0.00021798,             0.00021798
                     70,                0.82083,                 0.6502,                 0.8674,                0.58864,                0.57154,                0.57816,                0.43485,                0.81871,                0.78637,                0.87764,             0.00021137,             0.00021137,             0.00021137
                     71,                0.80903,                0.64347,                0.86504,                0.60088,                0.59275,                0.58165,                0.41978,                0.81605,                0.78785,                0.87917,             0.00020477,             0.00020477,             0.00020477
                     72,                0.81537,                0.63572,                0.85784,                0.61239,                0.58718,                0.57557,                0.43731,                0.81766,                0.75495,                0.87839,             0.00019817,             0.00019817,             0.00019817
                     73,                0.81637,                0.63145,                0.86552,                0.59737,                0.58305,                0.58379,                 0.4311,                0.83075,                0.76497,                0.88189,             0.00019156,             0.00019156,             0.00019156
                     74,                0.82738,                0.64369,                0.86749,                 0.5985,                0.60217,                0.56362,                0.41776,                0.85452,                0.78517,                  0.888,             0.00018496,             0.00018496,             0.00018496
                     75,                0.80046,                0.62086,                 0.8648,                0.60812,                0.59104,                0.55577,                0.41792,                0.83539,                0.77914,                 0.8826,             0.00017836,             0.00017836,             0.00017836
                     76,                0.80128,                0.60748,                 0.8605,                0.62523,                0.60397,                0.54706,                0.40449,                0.85683,                0.79218,                0.88167,             0.00017175,             0.00017175,             0.00017175
                     77,                0.80872,                0.61936,                0.85694,                0.60718,                0.61321,                0.54707,                0.39489,                0.84514,                0.77859,                0.88361,             0.00016515,             0.00016515,             0.00016515
                     78,                0.78736,                0.61017,                0.85492,                0.59767,                0.60645,                0.57408,                0.42323,                0.83416,                0.77483,                0.88487,             0.00015855,             0.00015855,             0.00015855
                     79,                0.79177,                0.60331,                0.85555,                0.62364,                0.59747,                0.57154,                0.42091,                0.84009,                0.77706,                0.88648,             0.00015194,             0.00015194,             0.00015194
                     80,                 0.7903,                 0.6065,                 0.8593,                0.63888,                0.59624,                0.56883,                0.42001,                0.83132,                 0.7777,                0.88325,             0.00014534,             0.00014534,             0.00014534
                     81,                0.77546,                0.59535,                0.85289,                0.65235,                0.58857,                0.57384,                0.42437,                0.81719,                0.76147,                0.88063,             0.00013874,             0.00013874,             0.00013874
                     82,                0.77966,                0.59299,                0.85996,                0.65153,                0.57637,                0.57071,                0.42077,                0.82211,                0.77943,                0.88082,             0.00013213,             0.00013213,             0.00013213
                     83,                0.79452,                 0.5961,                0.85862,                 0.6669,                0.58021,                0.58446,                0.42832,                0.81433,                0.76091,                0.88079,             0.00012553,             0.00012553,             0.00012553
                     84,                0.78262,                0.59967,                0.85426,                0.67713,                0.58004,                0.58126,                0.42185,                0.86108,                0.78336,                0.88753,             0.00011893,             0.00011893,             0.00011893
                     85,                0.79034,                 0.5947,                0.86455,                0.68286,                0.58598,                0.58525,                0.43027,                0.83468,                0.77945,                0.88585,             0.00011232,             0.00011232,             0.00011232
                     86,                0.78415,                0.58768,                0.85155,                0.66742,                0.57547,                0.57677,                0.42997,                0.83661,                0.77416,                0.88569,             0.00010572,             0.00010572,             0.00010572
                     87,                0.77844,                0.58461,                0.85984,                0.66761,                0.58994,                0.57359,                0.42875,                0.83192,                0.77567,                0.88296,             9.9116e-05,             9.9116e-05,             9.9116e-05
                     88,                0.75875,                0.57229,                0.85427,                0.67572,                 0.5863,                0.57473,                0.42898,                0.81749,                0.76935,                0.87861,             9.2513e-05,             9.2513e-05,             9.2513e-05
                     89,                0.75185,                0.56138,                0.85123,                0.67309,                 0.5844,                0.57735,                0.42582,                0.82737,                0.77755,                0.88142,              8.591e-05,              8.591e-05,              8.591e-05
                     90,                0.75824,                0.57569,                0.85177,                  0.659,                0.59004,                0.57318,                0.42854,                0.81669,                0.78603,                0.88087,             7.9306e-05,             7.9306e-05,             7.9306e-05
                     91,                0.79867,                0.63829,                0.86862,                0.70998,                0.53585,                0.56672,                0.39823,                0.84949,                0.80187,                0.88737,             7.2703e-05,             7.2703e-05,             7.2703e-05
                     92,                0.76143,                0.59971,                0.86048,                0.66855,                0.58514,                0.57395,                0.42075,                0.84097,                 0.7901,                0.88556,               6.61e-05,               6.61e-05,               6.61e-05
                     93,                0.72763,                0.56821,                 0.8532,                0.67249,                0.55931,                0.56363,                0.40964,                0.85268,                0.78834,                0.88651,             5.9496e-05,             5.9496e-05,             5.9496e-05
                     94,                0.74214,                0.57366,                0.84943,                0.65961,                0.56196,                0.54596,                0.39921,                0.84925,                0.80409,                0.88456,             5.2893e-05,             5.2893e-05,             5.2893e-05
                     95,                0.72802,                0.57852,                0.85297,                0.67083,                0.56861,                0.53636,                0.39534,                0.85372,                0.79574,                0.88455,              4.629e-05,              4.629e-05,              4.629e-05
                     96,                0.72794,                0.55407,                 0.8497,                0.69893,                0.53617,                0.55112,                 0.4013,                0.84495,                0.78255,                0.88192,             3.9687e-05,             3.9687e-05,             3.9687e-05
                     97,                0.71447,                0.55209,                0.85013,                0.68641,                 0.5368,                0.55076,                0.40017,                 0.8409,                0.78297,                0.88363,             3.3083e-05,             3.3083e-05,             3.3083e-05
                     98,                0.71565,                0.54507,                0.85404,                0.67229,                0.55252,                0.55606,                0.40377,                0.84268,                0.78694,                0.88524,              2.648e-05,              2.648e-05,              2.648e-05
                     99,                0.71821,                0.54592,                 0.8533,                 0.6611,                0.55964,                0.55541,                0.40767,                0.84672,                 0.7861,                0.88596,             1.9877e-05,             1.9877e-05,             1.9877e-05
                    100,                0.69952,                0.54019,                0.84358,                 0.6733,                0.56738,                0.56437,                 0.4154,                0.84581,                0.78261,                0.88555,             1.3273e-05,             1.3273e-05,             1.3273e-05
