                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.79827,                 0.5457,                0.86204,                0.88065,                0.84104,                0.92511,                0.70021,                0.69537,                0.47324,                0.83134,             0.00057455,             0.00057455,             0.00057455
                     16,                0.77312,                0.53348,                0.86063,                0.88699,                0.88381,                0.93339,                0.72062,                0.68914,                0.45949,                0.82906,             0.00056795,             0.00056795,             0.00056795
                     17,                0.77272,                0.53081,                0.85755,                0.88028,                0.83316,                0.90917,                0.70903,                0.69392,                0.47176,                0.83239,             0.00056135,             0.00056135,             0.00056135
                     18,                0.78265,                0.53104,                0.85958,                0.79222,                 0.9095,                0.92028,                0.68565,                0.70565,                0.48573,                0.83294,             0.00055474,             0.00055474,             0.00055474
                     19,                0.77222,                0.53491,                0.85621,                0.90269,                0.81134,                0.93687,                0.68289,                0.68968,                0.50843,                0.83439,             0.00054814,             0.00054814,             0.00054814
                     20,                0.78131,                0.54359,                0.85464,                0.87907,                0.84726,                0.94372,                0.68854,                0.69352,                0.45636,                0.83469,             0.00054154,             0.00054154,             0.00054154
                     21,                0.78174,                0.53632,                0.85456,                0.88028,                0.90245,                0.93789,                0.67285,                0.68888,                0.44802,                0.83235,             0.00053493,             0.00053493,             0.00053493
                     22,                 0.7554,                0.52006,                0.85251,                0.89421,                0.86582,                0.94123,                0.68699,                0.68651,                0.45931,                0.83292,             0.00052833,             0.00052833,             0.00052833
                     23,                0.75853,                0.50959,                 0.8576,                0.88944,                0.83046,                 0.9343,                0.68028,                0.68965,                0.47149,                0.83238,             0.00052173,             0.00052173,             0.00052173
                     24,                0.77491,                0.51757,                0.85405,                0.88498,                0.84239,                0.91753,                0.67053,                0.68929,                0.47753,                0.83399,             0.00051512,             0.00051512,             0.00051512
                     25,                0.73749,                0.49841,                0.84884,                0.85099,                0.84149,                0.91142,                0.66751,                0.67686,                 0.4632,                0.83372,             0.00050852,             0.00050852,             0.00050852
                     26,                0.75143,                0.51133,                0.84946,                0.91148,                 0.8478,                0.92193,                0.67827,                0.68163,                0.47943,                0.83303,             0.00050192,             0.00050192,             0.00050192
                     27,                0.74537,                0.50856,                0.84965,                0.88233,                0.85097,                0.93163,                0.69712,                 0.6877,                0.48669,                0.83421,             0.00049531,             0.00049531,             0.00049531
                     28,                0.74633,                0.51278,                0.85334,                0.87377,                0.87387,                0.91384,                0.67506,                0.70083,                0.51726,                0.83875,             0.00048871,             0.00048871,             0.00048871
                     29,                0.75996,                0.52235,                0.85853,                0.81647,                0.84968,                 0.9084,                0.65492,                0.70886,                0.49276,                0.83968,             0.00048211,             0.00048211,             0.00048211
                     30,                0.76954,                0.52184,                0.85697,                0.85698,                0.77062,                0.87884,                0.66818,                0.70332,                0.48627,                0.83622,              0.0004755,              0.0004755,              0.0004755
                     31,                0.78633,                0.52852,                0.85813,                0.84034,                0.82198,                0.88309,                0.64593,                0.71798,                0.48049,                 0.8378,              0.0004689,              0.0004689,              0.0004689
                     32,                0.76994,                0.51215,                0.85512,                0.81027,                0.88661,                 0.8959,                0.67724,                0.69747,                0.47489,                0.83496,              0.0004623,              0.0004623,              0.0004623
                     33,                0.74381,                0.49172,                0.85661,                0.82836,                0.87538,                0.90248,                0.66927,                0.69793,                0.48388,                0.83417,             0.00045569,             0.00045569,             0.00045569
                     34,                0.75887,                0.50926,                0.84629,                0.80459,                0.83564,                0.88719,                0.65448,                0.71752,                0.48689,                0.83926,             0.00044909,             0.00044909,             0.00044909
                     35,                0.74187,                0.49768,                0.84811,                0.81599,                 0.8678,                0.89601,                0.67009,                0.70609,                0.47688,                0.83865,             0.00044249,             0.00044249,             0.00044249
                     36,                0.73995,                0.49758,                0.84421,                  0.815,                0.88775,                0.89526,                0.66568,                0.71823,                0.47394,                0.83869,             0.00043588,             0.00043588,             0.00043588
                     37,                0.73913,                0.49136,                0.84592,                0.85338,                0.87247,                0.91848,                0.65835,                0.71351,                0.47491,                0.83794,             0.00042928,             0.00042928,             0.00042928
                     38,                0.73214,                0.48937,                0.85139,                0.86687,                0.83607,                0.89204,                0.67941,                0.69385,                  0.482,                0.83504,             0.00042268,             0.00042268,             0.00042268
                     39,                  0.721,                0.49166,                0.84115,                0.90221,                0.84401,                0.92396,                0.69372,                0.70269,                  0.466,                0.83812,             0.00041607,             0.00041607,             0.00041607
                     40,                0.72863,                0.48032,                0.85079,                0.83862,                0.86894,                0.92062,                0.68043,                0.70211,                0.44343,                0.83728,             0.00040947,             0.00040947,             0.00040947
                     41,                0.74856,                0.49174,                0.84651,                0.84899,                 0.8859,                0.92844,                0.67731,                 0.7076,                0.44866,                0.83901,             0.00040287,             0.00040287,             0.00040287
                     42,                0.73757,                0.48455,                0.84771,                0.83868,                0.81861,                0.90511,                0.67768,                0.70578,                0.47207,                 0.8382,             0.00039626,             0.00039626,             0.00039626
                     43,                0.71101,                0.47278,                0.84761,                0.84158,                0.83216,                0.90986,                0.67729,                0.69534,                0.45415,                0.83462,             0.00038966,             0.00038966,             0.00038966
                     44,                0.70107,                0.45723,                0.84123,                0.83017,                0.79179,                 0.8837,                0.67257,                0.69698,                0.45161,                0.83486,             0.00038306,             0.00038306,             0.00038306
                     45,                0.71049,                0.46264,                 0.8434,                0.88244,                0.80366,                0.91971,                0.67312,                0.69598,                0.45645,                0.83588,             0.00037645,             0.00037645,             0.00037645
                     46,                0.71346,                0.47605,                 0.8442,                 0.7913,                0.86511,                0.89102,                0.67068,                0.70379,                0.45888,                0.83811,             0.00036985,             0.00036985,             0.00036985
                     47,                0.71229,                 0.4734,                0.84043,                0.86765,                0.82805,                0.91932,                0.68614,                0.68867,                0.45069,                0.83624,             0.00036325,             0.00036325,             0.00036325
                     48,                0.71073,                0.46427,                0.83789,                0.90385,                0.82083,                0.90498,                0.68458,                0.71725,                0.46225,                0.84044,             0.00035664,             0.00035664,             0.00035664
                     49,                0.70611,                0.45601,                0.83879,                0.88723,                0.81949,                0.90653,                0.69411,                 0.7043,                 0.4639,                0.83595,             0.00035004,             0.00035004,             0.00035004
                     50,                0.70203,                0.46326,                0.84105,                0.87336,                0.79285,                0.91459,                0.68183,                0.69239,                0.45543,                0.83453,             0.00034344,             0.00034344,             0.00034344
                     51,                0.70618,                0.45925,                0.84824,                0.88598,                0.77733,                  0.889,                0.68118,                0.69824,                0.45087,                0.83743,             0.00033683,             0.00033683,             0.00033683
                     52,                0.69091,                0.45008,                0.83593,                0.86054,                0.84737,                0.92714,                0.69253,                  0.696,                0.44814,                0.83571,             0.00033023,             0.00033023,             0.00033023
                     53,                0.70047,                0.45537,                0.84541,                0.81525,                0.81297,                0.91843,                0.69501,                0.69168,                0.46053,                0.83563,             0.00032363,             0.00032363,             0.00032363
                     54,                0.69836,                0.45441,                 0.8428,                0.79623,                0.87591,                0.91596,                0.67497,                0.70436,                0.45728,                0.83702,             0.00031703,             0.00031703,             0.00031703
                     55,                0.69833,                0.45059,                0.84026,                0.78015,                0.90104,                0.92234,                0.69773,                0.67881,                0.44539,                0.83365,             0.00031042,             0.00031042,             0.00031042
                     56,                0.67917,                0.44262,                0.83341,                0.90764,                0.81345,                0.93258,                0.69664,                0.67801,                0.44766,                0.83432,             0.00030382,             0.00030382,             0.00030382
                     57,                0.68922,                0.45098,                 0.8414,                 0.8346,                0.84078,                 0.9303,                0.68959,                 0.6897,                0.45842,                0.83578,             0.00029722,             0.00029722,             0.00029722
                     58,                0.69775,                0.45477,                 0.8423,                0.79735,                0.84369,                0.91086,                0.67488,                0.70739,                0.46819,                 0.8386,             0.00029061,             0.00029061,             0.00029061
                     59,                0.68967,                0.45473,                0.83572,                0.82615,                 0.8111,                0.90849,                0.67349,                0.72468,                0.46721,                0.84188,             0.00028401,             0.00028401,             0.00028401
                     60,                0.67128,                0.44345,                0.83628,                0.81784,                0.83594,                 0.9113,                0.68458,                0.70171,                 0.4599,                0.83828,             0.00027741,             0.00027741,             0.00027741
                     61,                0.68023,                0.44302,                 0.8411,                0.83165,                0.83854,                0.90648,                0.67321,                0.70104,                0.46041,                0.83868,              0.0002708,              0.0002708,              0.0002708
                     62,                0.66851,                0.44234,                0.83735,                 0.8318,                0.84552,                0.90055,                0.67057,                0.70249,                0.45661,                0.83713,              0.0002642,              0.0002642,              0.0002642
                     63,                0.68179,                0.44711,                0.83956,                0.83886,                0.86611,                0.91391,                0.67605,                0.69175,                0.46027,                0.83604,              0.0002576,              0.0002576,              0.0002576
                     64,                 0.6716,                0.43677,                0.83663,                0.79339,                0.86697,                 0.8941,                 0.6627,                  0.698,                0.47477,                0.83968,             0.00025099,             0.00025099,             0.00025099
                     65,                0.68465,                0.44289,                0.83237,                0.75966,                0.87879,                0.88589,                0.64339,                0.70387,                0.46888,                0.84013,             0.00024439,             0.00024439,             0.00024439
                     66,                0.66891,                0.44165,                0.83332,                0.82197,                0.83375,                 0.9072,                0.67038,                0.71516,                0.46998,                0.83923,             0.00023779,             0.00023779,             0.00023779
                     67,                0.67642,                0.44025,                0.84241,                0.84926,                0.83401,                0.89295,                0.65785,                0.69525,                0.46629,                0.83498,             0.00023118,             0.00023118,             0.00023118
                     68,                0.66043,                0.42765,                0.83674,                0.82268,                0.83808,                0.88135,                0.67758,                0.69886,                0.45899,                0.83529,             0.00022458,             0.00022458,             0.00022458
                     69,                0.65789,                0.43522,                0.83408,                0.82096,                 0.8298,                0.88399,                0.66647,                0.70983,                0.45691,                  0.838,             0.00021798,             0.00021798,             0.00021798
                     70,                0.66163,                0.43132,                0.83654,                0.81781,                0.81705,                0.87741,                0.65756,                0.71041,                0.47952,                0.83999,             0.00021137,             0.00021137,             0.00021137
                     71,                 0.6576,                0.42389,                0.83187,                0.80485,                0.86272,                0.89051,                0.66112,                0.69786,                0.46665,                0.83688,             0.00020477,             0.00020477,             0.00020477
                     72,                0.65262,                0.42441,                0.82509,                0.79164,                0.88181,                0.90906,                0.65389,                0.69772,                0.46672,                0.83484,             0.00019817,             0.00019817,             0.00019817
                     73,                0.64889,                0.41876,                0.83082,                0.78944,                0.85136,                0.88148,                0.65829,                0.69039,                0.47233,                0.83298,             0.00019156,             0.00019156,             0.00019156
                     74,                 0.6597,                0.42904,                0.83522,                0.80575,                 0.8197,                0.88879,                0.67095,                0.68695,                0.46646,                 0.8343,             0.00018496,             0.00018496,             0.00018496
                     75,                0.64607,                0.41875,                0.83547,                0.81087,                0.80396,                0.88198,                0.65507,                0.69675,                0.46228,                0.83691,             0.00017836,             0.00017836,             0.00017836
                     76,                0.63999,                0.41525,                0.82619,                0.81085,                0.79764,                0.86334,                0.66486,                0.68864,                0.46165,                0.83506,             0.00017175,             0.00017175,             0.00017175
                     77,                0.66449,                0.42512,                0.83083,                0.79717,                0.82905,                0.85697,                0.65475,                0.68985,                0.46991,                0.83556,             0.00016515,             0.00016515,             0.00016515
                     78,                0.64055,                0.41485,                0.82935,                0.82105,                0.82379,                0.87283,                 0.6629,                0.69559,                0.46611,                0.83432,             0.00015855,             0.00015855,             0.00015855
                     79,                0.64478,                0.41767,                0.83595,                0.83654,                0.80061,                0.86563,                0.66227,                0.68466,                 0.4514,                0.83178,             0.00015194,             0.00015194,             0.00015194
                     80,                0.64558,                0.41471,                0.82892,                0.82737,                 0.7959,                0.87886,                0.66517,                0.68507,                 0.4594,                0.83276,             0.00014534,             0.00014534,             0.00014534
                     81,                0.63897,                0.41015,                0.83001,                0.77843,                0.86171,                0.88165,                0.67128,                 0.6819,                0.45074,                0.83182,             0.00013874,             0.00013874,             0.00013874
                     82,                 0.6471,                0.41933,                0.82867,                0.83707,                 0.8178,                0.88754,                0.67532,                0.67896,                0.44699,                0.83191,             0.00013213,             0.00013213,             0.00013213
                     83,                0.61603,                0.40199,                0.82687,                0.78678,                0.85678,                0.89052,                0.66181,                 0.6945,                 0.4493,                0.83557,             0.00012553,             0.00012553,             0.00012553
                     84,                 0.6325,                0.40871,                0.82919,                0.82545,                0.80168,                0.88291,                0.65833,                0.68403,                0.44733,                0.83329,             0.00011893,             0.00011893,             0.00011893
                     85,                 0.6454,                 0.4161,                0.83446,                0.86657,                 0.8364,                0.91043,                0.67489,                 0.6756,                0.44826,                 0.8318,             0.00011232,             0.00011232,             0.00011232
                     86,                0.63175,                0.41291,                 0.8302,                0.85955,                0.78092,                0.89462,                0.68727,                0.68818,                0.45064,                0.83297,             0.00010572,             0.00010572,             0.00010572
                     87,                0.62362,                0.39993,                 0.8273,                 0.7654,                0.89112,                0.90384,                0.68484,                0.67415,                0.45142,                0.83117,             9.9116e-05,             9.9116e-05,             9.9116e-05
                     88,                0.61122,                0.39388,                0.82969,                0.77814,                0.87687,                0.89308,                0.68118,                0.67729,                0.44386,                0.83263,             9.2513e-05,             9.2513e-05,             9.2513e-05
                     89,                0.61447,                 0.3989,                0.82385,                0.83642,                  0.816,                0.89278,                0.67532,                0.68566,                0.44128,                0.83397,              8.591e-05,              8.591e-05,              8.591e-05
                     90,                 0.6428,                0.40883,                0.83295,                0.83332,                0.80696,                0.89841,                0.68519,                0.68003,                0.44121,                0.83339,             7.9306e-05,             7.9306e-05,             7.9306e-05
                     91,                0.64302,                0.41687,                0.83344,                0.71614,                0.90591,                0.88578,                0.65755,                0.71296,                 0.4576,                0.83967,             7.2703e-05,             7.2703e-05,             7.2703e-05
                     92,                 0.6122,                0.38881,                0.82582,                0.78475,                0.83367,                0.89448,                 0.6603,                0.70619,                0.45676,                0.83854,               6.61e-05,               6.61e-05,               6.61e-05
                     93,                0.61978,                0.39142,                0.82202,                0.79436,                0.85491,                0.89535,                 0.6549,                0.71781,                0.45992,                0.84062,             5.9496e-05,             5.9496e-05,             5.9496e-05
                     94,                0.58876,                0.37093,                0.81654,                0.78874,                0.85676,                0.88588,                0.65719,                0.70657,                0.45715,                 0.8379,             5.2893e-05,             5.2893e-05,             5.2893e-05
                     95,                0.58901,                0.37567,                0.81545,                0.76472,                  0.857,                0.87824,                0.65547,                0.70394,                0.45405,                0.83718,              4.629e-05,              4.629e-05,              4.629e-05
                     96,                0.58941,                0.37527,                 0.8239,                0.75951,                0.88542,                0.88042,                0.65851,                0.70456,                0.44652,                 0.8365,             3.9687e-05,             3.9687e-05,             3.9687e-05
                     97,                0.58968,                0.36959,                0.81867,                0.76121,                  0.898,                0.88315,                0.66366,                0.69805,                0.44076,                0.83518,             3.3083e-05,             3.3083e-05,             3.3083e-05
                     98,                0.57697,                0.36391,                 0.8205,                0.76453,                0.87909,                 0.8782,                  0.664,                0.70169,                0.43829,                0.83604,              2.648e-05,              2.648e-05,              2.648e-05
                     99,                0.57583,                0.36747,                0.82174,                0.78516,                0.88627,                 0.8873,                0.66737,                0.69697,                0.43595,                 0.8354,             1.9877e-05,             1.9877e-05,             1.9877e-05
                    100,                0.57434,                 0.3681,                0.82254,                0.78346,                0.89024,                0.88725,                0.66867,                0.69429,                0.43386,                0.83509,             1.3273e-05,             1.3273e-05,             1.3273e-05
