                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.92254,                0.83023,                0.89077,                0.67852,                0.42602,                0.47508,                0.33049,                0.85757,                 0.9134,                0.88596,             0.00044249,             0.00044249,             0.00044249
                     36,                0.93284,                 0.8495,                 0.8928,                0.74822,                 0.4615,                0.52558,                0.36411,                 0.8783,                0.83038,                0.88936,             0.00043588,             0.00043588,             0.00043588
                     37,                 0.9288,                0.84888,                0.89389,                0.84453,                0.42035,                0.51715,                0.36664,                0.87601,                0.88379,                0.88443,             0.00042928,             0.00042928,             0.00042928
                     38,                0.91214,                 0.8135,                0.89423,                0.73387,                0.46967,                0.53566,                0.38411,                0.85477,                0.82696,                0.88367,             0.00042268,             0.00042268,             0.00042268
                     39,                0.90697,                0.79667,                0.89084,                0.82181,                0.43362,                0.51568,                0.37182,                0.84326,                0.83236,                0.88125,             0.00041607,             0.00041607,             0.00041607
                     40,                0.90934,                0.78743,                0.89389,                0.70957,                0.49392,                0.58294,                0.41683,                0.85708,                0.84794,                0.88325,             0.00040947,             0.00040947,             0.00040947
                     41,                0.90781,                0.79598,                0.88811,                0.75403,                0.47404,                0.53625,                0.38199,                0.85509,                 0.8011,                0.88354,             0.00040287,             0.00040287,             0.00040287
                     42,                0.90915,                0.78197,                0.88801,                0.59572,                0.60912,                0.54302,                0.38806,                0.84613,                0.79948,                0.87829,             0.00039626,             0.00039626,             0.00039626
                     43,                 0.8799,                0.76604,                0.88438,                0.79199,                0.49678,                0.54614,                0.39427,                 0.8473,                0.80023,                0.87933,             0.00038966,             0.00038966,             0.00038966
                     44,                0.87985,                0.75048,                0.87842,                0.77911,                0.45394,                0.52441,                0.38381,                0.86566,                0.81605,                0.88241,             0.00038306,             0.00038306,             0.00038306
                     45,                0.88908,                0.76212,                0.88142,                0.57848,                0.49399,                0.50925,                0.36047,                0.85822,                0.81947,                 0.8801,             0.00037645,             0.00037645,             0.00037645
                     46,                 0.8839,                0.74799,                0.88519,                0.73714,                0.46991,                0.51488,                0.36859,                0.84712,                0.79125,                0.87687,             0.00036985,             0.00036985,             0.00036985
                     47,                0.88538,                0.74743,                0.87966,                0.57422,                0.53878,                0.58986,                0.41874,                0.85092,                0.84634,                0.88023,             0.00036325,             0.00036325,             0.00036325
                     48,                0.88764,                0.74666,                0.87591,                0.50156,                0.64722,                0.61111,                0.44709,                0.87198,                0.87901,                0.88434,             0.00035664,             0.00035664,             0.00035664
                     49,                0.88919,                 0.7529,                0.88187,                0.79484,                0.46635,                0.54181,                0.39235,                0.83235,                0.81629,                0.87963,             0.00035004,             0.00035004,             0.00035004
                     50,                0.86572,                0.74421,                0.87998,                0.51636,                0.61691,                0.55889,                0.40414,                0.84958,                 0.7928,                0.88298,             0.00034344,             0.00034344,             0.00034344
                     51,                0.85229,                0.71803,                0.87658,                0.85512,                 0.4294,                0.55491,                0.39391,                 0.8582,                0.82495,                0.88286,             0.00033683,             0.00033683,             0.00033683
                     52,                0.87137,                0.71699,                0.87673,                0.79012,                0.48491,                0.56011,                0.39173,                0.84807,                0.82112,                0.88415,             0.00033023,             0.00033023,             0.00033023
                     53,                0.85398,                0.72771,                0.87306,                0.79961,                0.47838,                0.56771,                 0.4025,                 0.8423,                0.79919,                0.87896,             0.00032363,             0.00032363,             0.00032363
                     54,                0.87244,                0.72511,                0.88183,                0.52086,                0.72596,                0.63201,                0.47351,                0.85447,                0.80616,                0.88162,             0.00031703,             0.00031703,             0.00031703
                     55,                0.84554,                0.69799,                0.86729,                0.74161,                 0.5822,                0.64508,                0.44982,                 0.8579,                0.80412,                 0.8822,             0.00031042,             0.00031042,             0.00031042
                     56,                0.85487,                0.69815,                0.87227,                0.81185,                0.56697,                0.65365,                0.43537,                0.86328,                0.83141,                0.88386,             0.00030382,             0.00030382,             0.00030382
                     57,                0.85593,                0.71025,                0.87554,                0.77792,                0.55853,                0.69745,                0.48493,                 0.8565,                0.78647,                0.88036,             0.00029722,             0.00029722,             0.00029722
                     58,                0.86998,                0.70958,                 0.8736,                0.74834,                0.58709,                0.70104,                0.48321,                0.83642,                0.77687,                0.88161,             0.00029061,             0.00029061,             0.00029061
                     59,                0.85264,                0.68106,                0.87708,                 0.7285,                 0.5748,                0.70424,                0.49915,                0.85478,                 0.8065,                0.88644,             0.00028401,             0.00028401,             0.00028401
                     60,                0.81564,                0.65939,                0.87033,                 0.7569,                0.58841,                0.69871,                0.49143,                0.83976,                0.80879,                0.88122,             0.00027741,             0.00027741,             0.00027741
                     61,                0.83801,                0.66935,                0.87423,                0.76775,                0.60797,                0.65947,                0.45533,                0.83993,                0.78757,                0.88081,              0.0002708,              0.0002708,              0.0002708
                     62,                 0.8301,                0.67259,                0.86659,                0.65343,                0.65226,                0.65932,                0.44299,                0.84977,                0.80398,                 0.8828,              0.0002642,              0.0002642,              0.0002642
                     63,                0.81652,                0.64576,                0.86597,                0.64755,                0.74672,                0.69769,                0.46515,                0.83349,                0.77048,                0.87951,              0.0002576,              0.0002576,              0.0002576
                     64,                0.82477,                 0.6576,                0.87428,                0.73142,                0.63105,                0.71047,                0.51576,                0.83988,                0.78552,                0.87964,             0.00025099,             0.00025099,             0.00025099
                     65,                0.84254,                0.66749,                0.86666,                0.66457,                0.72257,                0.71486,                0.50926,                0.84568,                0.77521,                 0.8807,             0.00024439,             0.00024439,             0.00024439
                     66,                0.82842,                0.66602,                 0.8703,                0.69792,                0.60273,                 0.6526,                0.46014,                0.83412,                0.79387,                 0.8772,             0.00023779,             0.00023779,             0.00023779
                     67,                0.82222,                0.66182,                 0.8686,                0.74357,                0.58265,                0.65589,                0.46961,                0.84533,                0.76382,                0.88122,             0.00023118,             0.00023118,             0.00023118
                     68,                0.80891,                0.63431,                0.86768,                0.77105,                0.59416,                0.67735,                0.48058,                0.84005,                 0.7847,                0.88195,             0.00022458,             0.00022458,             0.00022458
                     69,                0.80796,                0.63498,                0.86527,                0.79659,                0.59802,                  0.666,                0.45312,                0.86649,                0.78614,                0.88564,             0.00021798,             0.00021798,             0.00021798
                     70,                0.80864,                0.63527,                0.86401,                0.74929,                0.55852,                 0.6372,                0.44005,                0.87611,                0.77406,                0.88694,             0.00021137,             0.00021137,             0.00021137
                     71,                 0.8217,                0.64078,                0.86265,                 0.5989,                0.67694,                0.64672,                0.45364,                0.86192,                 0.7715,                 0.8862,             0.00020477,             0.00020477,             0.00020477
                     72,                0.81649,                0.63752,                0.86076,                0.64473,                0.61306,                0.62994,                0.44829,                0.84078,                 0.7936,                0.88389,             0.00019817,             0.00019817,             0.00019817
                     73,                0.79909,                0.62909,                 0.8666,                0.66957,                0.59352,                0.63029,                0.44769,                0.83441,                0.82285,                0.88324,             0.00019156,             0.00019156,             0.00019156
                     74,                0.80518,                0.63251,                0.86295,                0.61942,                0.69123,                0.66073,                0.48489,                0.85218,                0.81776,                0.88412,             0.00018496,             0.00018496,             0.00018496
                     75,                0.79884,                 0.6156,                0.86416,                0.84834,                0.54055,                 0.6517,                0.47306,                0.84773,                0.81067,                0.88353,             0.00017836,             0.00017836,             0.00017836
                     76,                0.79877,                0.62007,                0.86801,                0.85379,                0.56837,                0.65743,                0.47396,                0.85065,                 0.8052,                0.88451,             0.00017175,             0.00017175,             0.00017175
                     77,                0.79644,                0.62126,                0.86094,                0.76509,                0.58563,                0.66095,                  0.473,                0.84864,                  0.782,                0.88334,             0.00016515,             0.00016515,             0.00016515
                     78,                0.78819,                0.61105,                 0.8577,                0.79881,                 0.5918,                0.66215,                 0.4784,                0.84234,                0.80113,                0.88141,             0.00015855,             0.00015855,             0.00015855
                     79,                0.79195,                0.60595,                0.85971,                0.79056,                0.59937,                0.68308,                0.50629,                0.83604,                0.78271,                0.87869,             0.00015194,             0.00015194,             0.00015194
                     80,                0.77694,                0.58967,                0.85663,                0.61302,                0.68722,                0.61221,                0.44348,                0.83995,                0.80196,                0.88087,             0.00014534,             0.00014534,             0.00014534
                     81,                0.78206,                0.59371,                0.86116,                0.65889,                0.61006,                0.65718,                  0.477,                0.83196,                0.80171,                0.88008,             0.00013874,             0.00013874,             0.00013874
                     82,                0.79448,                0.60424,                0.85754,                0.58679,                0.62693,                0.65262,                0.48172,                0.83418,                0.81744,                0.88056,             0.00013213,             0.00013213,             0.00013213
                     83,                0.77167,                   0.59,                0.85892,                0.62375,                0.61713,                0.65754,                0.48517,                 0.8294,                0.79637,                0.88061,             0.00012553,             0.00012553,             0.00012553
                     84,                0.77987,                0.58835,                0.85653,                0.67016,                0.60318,                0.65759,                0.48424,                0.83732,                0.81682,                0.88325,             0.00011893,             0.00011893,             0.00011893
                     85,                0.77253,                0.59359,                 0.8574,                0.50873,                0.67677,                0.58524,                0.42411,                0.82352,                0.81035,                0.87966,             0.00011232,             0.00011232,             0.00011232
                     86,                0.78678,                0.59975,                0.85559,                0.63252,                0.63273,                0.64818,                0.47754,                0.83038,                0.81229,                0.88106,             0.00010572,             0.00010572,             0.00010572
                     87,                0.77811,                0.59213,                0.86272,                0.64631,                0.59262,                0.63723,                0.46081,                0.84427,                0.82765,                0.88291,             9.9116e-05,             9.9116e-05,             9.9116e-05
                     88,                0.75906,                0.57089,                0.85583,                0.61491,                0.59383,                0.63879,                0.45697,                0.83267,                0.80747,                0.88069,             9.2513e-05,             9.2513e-05,             9.2513e-05
                     89,                0.76345,                0.58215,                0.85005,                0.58628,                0.61559,                0.59689,                  0.441,                0.82862,                0.79019,                0.87929,              8.591e-05,              8.591e-05,              8.591e-05
                     90,                0.75506,                0.56104,                0.85496,                0.61988,                0.60875,                0.65363,                0.48348,                0.82814,                 0.8066,                 0.8784,             7.9306e-05,             7.9306e-05,             7.9306e-05
                     91,                0.78278,                0.62824,                  0.861,                0.60701,                 0.6595,                0.60966,                0.43979,                0.85454,                0.80727,                0.88405,             7.2703e-05,             7.2703e-05,             7.2703e-05
                     92,                0.74343,                0.57648,                0.85705,                0.58254,                0.59332,                0.59084,                0.42805,                0.85504,                 0.8073,                0.88387,               6.61e-05,               6.61e-05,               6.61e-05
                     93,                0.74697,                0.57212,                0.85311,                0.45688,                0.65369,                0.59281,                0.42807,                0.86192,                0.81398,                0.88552,             5.9496e-05,             5.9496e-05,             5.9496e-05
                     94,                0.72446,                0.56194,                0.85057,                 0.6279,                0.54503,                0.58895,                0.43117,                0.85076,                0.81071,                0.88465,             5.2893e-05,             5.2893e-05,             5.2893e-05
                     95,                0.72473,                0.56067,                0.84589,                0.47921,                0.70637,                0.59317,                0.43105,                 0.8491,                0.79736,                0.88449,              4.629e-05,              4.629e-05,              4.629e-05
                     96,                0.72576,                0.55087,                 0.8444,                0.44398,                 0.7197,                0.58233,                0.42106,                0.84238,                0.79913,                0.88357,             3.9687e-05,             3.9687e-05,             3.9687e-05
                     97,                 0.7268,                 0.5508,                 0.8518,                0.44335,                0.72054,                0.56782,                 0.4126,                0.84171,                0.79769,                0.88248,             3.3083e-05,             3.3083e-05,             3.3083e-05
                     98,                0.70725,                0.54111,                0.84326,                0.62074,                0.57377,                0.59135,                0.43065,                0.84393,                0.79747,                0.88222,              2.648e-05,              2.648e-05,              2.648e-05
                     99,                0.70998,                0.53734,                0.84723,                   0.65,                0.58682,                0.59175,                0.43131,                0.83799,                0.79737,                0.88165,             1.9877e-05,             1.9877e-05,             1.9877e-05
                    100,                0.70849,                0.54464,                0.85178,                0.64619,                0.59307,                0.59517,                0.43195,                0.83779,                0.79926,                0.88164,             1.3273e-05,             1.3273e-05,             1.3273e-05
